station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta11,0,-100.0,100.0,1.0,1,-64.0,50.0,0.0204,1,-73.0,53.3333333333,0.0332,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0476,1,-58.0,40.0,0.0107,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-75.0,53.3333333333,0.0387,1,-72.0,35.0,0.0387,4
sta14,1,-61.0,60.0,0.0145,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-52.0,60.0,0.0069,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-39.0,40.0,0.0025,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-58.0,40.0,0.0103,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,53.3333333333,0.0438,1,-69.0,35.0,0.0303,4
sta20,1,-75.0,73.3333333333,0.0428,1,-66.0,61.1111111111,0.0233,1,-75.0,40.0,0.0383,0,-100.0,100.0,1.0,3
sta22,0,-100.0,100.0,1.0,1,-57.0,50.0,0.0119,1,-75.0,53.3333333333,0.0384,0,-100.0,100.0,1.0,2
sta24,1,-75.0,73.3333333333,0.0416,1,-53.0,50.0,0.0088,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,73.3333333333,0.0363,1,-72.0,61.1111111111,0.0395,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0510,4
sta2,1,-70.0,60.0,0.0273,1,-74.0,61.1111111111,0.0452,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0443,1,-75.0,61.1111111111,0.0495,1,-77.0,53.3333333333,0.0447,1,-73.0,35.0,0.0405,4
sta4,1,-62.0,60.0,0.0153,1,-73.0,61.1111111111,0.0416,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0307,1,-70.0,40.0,0.0265,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-56.0,50.0,0.0112,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,35.0,0.0396,4
sta8,1,-66.0,60.0,0.0202,1,-74.0,61.1111111111,0.0459,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0548,1
sta9,1,-74.0,73.3333333333,0.0381,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0340,4
sta10,1,-67.0,60.0,0.0222,1,-72.0,61.1111111111,0.0382,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-65.0,50.0,0.0222,1,-72.0,53.3333333333,0.0314,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0480,1,-60.0,40.0,0.0126,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-75.0,53.3333333333,0.0382,1,-72.0,35.0,0.0379,4
sta14,1,-61.0,60.0,0.0136,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-47.0,60.0,0.0050,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-47.0,40.0,0.0044,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-56.0,40.0,0.0090,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0419,1,-70.0,35.0,0.0321,4
sta20,1,-75.0,73.3333333333,0.0416,1,-65.0,55.5555555556,0.0220,1,-76.0,46.6666666667,0.0400,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-59.0,55.5555555556,0.0138,1,-74.0,46.6666666667,0.0365,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0398,1,-55.0,55.5555555556,0.0107,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-73.0,73.3333333333,0.0367,1,-72.0,66.6666666667,0.0396,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0508,4
sta2,1,-69.0,60.0,0.0267,1,-74.0,66.6666666667,0.0454,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0444,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,35.0,0.0400,4
sta4,1,-62.0,60.0,0.0153,1,-73.0,66.6666666667,0.0422,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0306,1,-70.0,33.3333333333,0.0261,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-57.0,55.5555555556,0.0120,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,46.6666666667,0.0336,1,-72.0,35.0,0.0395,4
sta8,1,-65.0,60.0,0.0197,1,-74.0,66.6666666667,0.0461,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0550,1
sta9,1,-74.0,73.3333333333,0.0387,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0334,4
sta10,1,-66.0,60.0,0.0213,1,-73.0,66.6666666667,0.0401,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-66.0,55.5555555556,0.0240,1,-72.0,46.6666666667,0.0296,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-75.0,66.6666666667,0.0498,1,-60.0,33.3333333333,0.0122,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-75.0,46.6666666667,0.0387,1,-72.0,35.0,0.0387,4
sta14,1,-61.0,60.0,0.0145,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-48.0,60.0,0.0053,1,-75.0,66.6666666667,0.0497,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-48.0,33.3333333333,0.0050,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-54.0,33.3333333333,0.0076,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,46.6666666667,0.0421,1,-70.0,35.0,0.0328,4
sta20,1,-76.0,73.3333333333,0.0431,1,-64.0,55.5555555556,0.0206,1,-75.0,46.6666666667,0.0392,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-60.0,55.5555555556,0.0157,1,-74.0,46.6666666667,0.0345,0,-100.0,100.0,1.0,2
sta24,1,-75.0,73.3333333333,0.0416,1,-53.0,55.5555555556,0.0088,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0371,1,-72.0,66.6666666667,0.0397,0,-100.0,100.0,1.0,1,-76.0,35.0,0.0507,4
sta2,1,-69.0,60.0,0.0262,1,-74.0,66.6666666667,0.0456,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0445,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0395,4
sta4,1,-62.0,60.0,0.0153,1,-73.0,66.6666666667,0.0427,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0305,1,-70.0,33.3333333333,0.0256,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-58.0,55.5555555556,0.0128,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,46.6666666667,0.0336,1,-72.0,35.0,0.0394,4
sta8,1,-65.0,60.0,0.0193,1,-74.0,66.6666666667,0.0464,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0553,1
sta9,1,-75.0,73.3333333333,0.0405,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0316,4
sta10,1,-66.0,60.0,0.0206,1,-73.0,66.6666666667,0.0420,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-66.0,55.5555555556,0.0247,1,-72.0,46.6666666667,0.0303,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-75.0,66.6666666667,0.0495,1,-58.0,33.3333333333,0.0103,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-75.0,46.6666666667,0.0382,1,-72.0,35.0,0.0379,4
sta14,1,-62.0,60.0,0.0156,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-50.0,60.0,0.0063,1,-75.0,66.6666666667,0.0479,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-51.0,33.3333333333,0.0061,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-52.0,33.3333333333,0.0063,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,46.6666666667,0.0440,1,-69.0,35.0,0.0311,4
sta20,1,-75.0,73.3333333333,0.0419,1,-63.0,55.5555555556,0.0193,1,-76.0,46.6666666667,0.0409,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-62.0,55.5555555556,0.0176,1,-73.0,46.6666666667,0.0326,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0398,1,-55.0,55.5555555556,0.0107,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0375,1,-72.0,66.6666666667,0.0398,1,-77.0,46.6666666667,0.0448,1,-76.0,35.0,0.0505,4
sta2,1,-69.0,60.0,0.0256,1,-74.0,66.6666666667,0.0458,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0447,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0390,4
sta4,1,-62.0,60.0,0.0153,1,-74.0,66.6666666667,0.0433,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0305,1,-70.0,33.3333333333,0.0252,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-59.0,55.5555555556,0.0136,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,46.6666666667,0.0336,1,-72.0,35.0,0.0394,4
sta8,1,-65.0,60.0,0.0188,1,-75.0,66.6666666667,0.0467,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0555,1
sta9,1,-75.0,73.3333333333,0.0424,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0298,4
sta10,1,-66.0,60.0,0.0201,1,-74.0,66.6666666667,0.0439,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0562,1
sta11,0,-100.0,100.0,1.0,1,-67.0,55.5555555556,0.0256,1,-72.0,46.6666666667,0.0311,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-75.0,66.6666666667,0.0492,1,-55.0,33.3333333333,0.0084,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,46.6666666667,0.0401,1,-71.0,35.0,0.0361,4
sta14,1,-63.0,60.0,0.0169,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-53.0,60.0,0.0079,1,-75.0,66.6666666667,0.0486,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-48.0,33.3333333333,0.0050,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-54.0,33.3333333333,0.0079,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,46.6666666667,0.0438,1,-69.0,35.0,0.0303,4
sta20,1,-75.0,73.3333333333,0.0408,1,-62.0,55.5555555556,0.0181,1,-76.0,46.6666666667,0.0427,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-60.0,55.5555555556,0.0157,1,-74.0,46.6666666667,0.0345,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0392,1,-56.0,55.5555555556,0.0108,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0378,1,-73.0,66.6666666667,0.0399,1,-77.0,46.6666666667,0.0445,1,-76.0,35.0,0.0504,4
sta2,1,-68.0,60.0,0.0250,1,-74.0,66.6666666667,0.0460,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0448,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0385,4
sta4,1,-62.0,60.0,0.0155,1,-74.0,66.6666666667,0.0439,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0304,1,-69.0,33.3333333333,0.0248,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-59.0,55.5555555556,0.0144,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,46.6666666667,0.0336,1,-72.0,35.0,0.0393,4
sta8,1,-64.0,60.0,0.0184,1,-75.0,66.6666666667,0.0470,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0557,1
sta9,1,-75.0,73.3333333333,0.0405,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-69.0,35.0,0.0316,4
sta10,1,-64.0,60.0,0.0182,1,-74.0,66.6666666667,0.0437,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-66.0,55.5555555556,0.0247,1,-72.0,46.6666666667,0.0303,0,-100.0,100.0,1.0,2
sta12,0,-100.0,100.0,1.0,1,-75.0,66.6666666667,0.0495,1,-58.0,33.3333333333,0.0103,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-75.0,46.6666666667,0.0382,1,-72.0,35.0,0.0379,4
sta14,1,-64.0,60.0,0.0182,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-50.0,60.0,0.0063,1,-75.0,66.6666666667,0.0479,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-51.0,33.3333333333,0.0061,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-57.0,33.3333333333,0.0097,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-68.0,35.0,0.0285,4
sta20,1,-75.0,73.3333333333,0.0424,1,-61.0,55.5555555556,0.0166,1,-76.0,46.6666666667,0.0420,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-60.0,55.5555555556,0.0155,1,-74.0,46.6666666667,0.0345,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0398,1,-55.0,55.5555555556,0.0107,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0382,1,-73.0,66.6666666667,0.0399,1,-77.0,46.6666666667,0.0442,1,-76.0,35.0,0.0503,4
sta2,1,-68.0,60.0,0.0244,1,-74.0,66.6666666667,0.0461,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,1,-76.0,73.3333333333,0.0450,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0380,4
sta4,1,-62.0,60.0,0.0156,1,-74.0,66.6666666667,0.0444,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,66.6666666667,0.0304,1,-69.0,33.3333333333,0.0244,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-60.0,55.5555555556,0.0152,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,46.6666666667,0.0336,1,-72.0,35.0,0.0392,4
sta8,1,-64.0,60.0,0.0179,1,-75.0,66.6666666667,0.0472,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0560,1
sta9,1,-74.0,73.3333333333,0.0387,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0334,4
sta10,1,-63.0,60.0,0.0164,1,-74.0,66.6666666667,0.0435,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-67.0,61.1111111111,0.0265,1,-71.0,40.0,0.0286,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-58.0,40.0,0.0103,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0401,1,-71.0,35.0,0.0361,4
sta14,1,-65.0,60.0,0.0197,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0568,1
sta15,1,-53.0,60.0,0.0076,1,-74.0,61.1111111111,0.0461,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-54.0,40.0,0.0076,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-56.0,40.0,0.0091,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,35.0,0.0268,4
sta20,1,-75.0,73.3333333333,0.0408,1,-62.0,50.0,0.0181,1,-76.0,53.3333333333,0.0427,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-60.0,50.0,0.0157,1,-74.0,53.3333333333,0.0345,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0380,1,-58.0,50.0,0.0126,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0386,1,-73.0,61.1111111111,0.0400,1,-77.0,53.3333333333,0.0438,1,-76.0,35.0,0.0502,4
sta2,1,-68.0,60.0,0.0239,1,-74.0,61.1111111111,0.0463,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0375,4
sta4,1,-62.0,60.0,0.0158,1,-74.0,61.1111111111,0.0450,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0304,1,-69.0,40.0,0.0239,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-61.0,50.0,0.0160,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,35.0,0.0391,4
sta8,1,-64.0,60.0,0.0175,1,-75.0,61.1111111111,0.0475,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0562,1
sta9,1,-74.0,73.3333333333,0.0381,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0340,4
sta10,1,-64.0,60.0,0.0182,1,-74.0,61.1111111111,0.0437,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta11,0,-100.0,100.0,1.0,1,-67.0,61.1111111111,0.0258,1,-71.0,40.0,0.0278,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0495,1,-58.0,40.0,0.0103,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0420,1,-71.0,35.0,0.0344,4
sta14,1,-65.0,60.0,0.0186,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-51.0,60.0,0.0065,1,-74.0,61.1111111111,0.0454,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-56.0,40.0,0.0093,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,40.0,0.0110,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,35.0,0.0261,4
sta20,1,-74.0,73.3333333333,0.0397,1,-61.0,50.0,0.0171,1,-77.0,53.3333333333,0.0445,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-59.0,50.0,0.0138,1,-74.0,53.3333333333,0.0365,0,-100.0,100.0,1.0,2
sta24,1,-73.0,73.3333333333,0.0362,1,-59.0,50.0,0.0145,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0390,1,-73.0,61.1111111111,0.0400,1,-77.0,53.3333333333,0.0435,1,-76.0,35.0,0.0501,4
sta2,1,-67.0,60.0,0.0233,1,-75.0,61.1111111111,0.0465,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-72.0,35.0,0.0370,4
sta4,1,-63.0,60.0,0.0160,1,-74.0,61.1111111111,0.0456,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0303,1,-69.0,40.0,0.0235,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-61.0,50.0,0.0168,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,35.0,0.0390,4
sta8,1,-63.0,60.0,0.0170,1,-75.0,61.1111111111,0.0478,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0565,1
sta9,1,-74.0,73.3333333333,0.0376,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0347,4
sta10,1,-64.0,60.0,0.0178,1,-74.0,61.1111111111,0.0456,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0570,1
sta11,0,-100.0,100.0,1.0,1,-67.0,61.1111111111,0.0252,1,-70.0,40.0,0.0271,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0476,1,-58.0,40.0,0.0107,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0424,1,-71.0,35.0,0.0353,4
sta14,1,-63.0,60.0,0.0170,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-54.0,60.0,0.0083,1,-74.0,61.1111111111,0.0436,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-58.0,40.0,0.0103,0,-100.0,100.0,1.0,3
sta18,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-61.0,40.0,0.0129,0,-100.0,100.0,1.0,3
sta19,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-67.0,35.0,0.0268,4
sta20,1,-74.0,73.3333333333,0.0381,1,-63.0,50.0,0.0188,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta22,0,-100.0,100.0,1.0,1,-60.0,50.0,0.0157,1,-74.0,53.3333333333,0.0345,0,-100.0,100.0,1.0,2
sta24,1,-74.0,73.3333333333,0.0380,1,-58.0,50.0,0.0126,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta1,1,-74.0,73.3333333333,0.0393,1,-73.0,61.1111111111,0.0400,1,-77.0,53.3333333333,0.0431,1,-75.0,35.0,0.0501,4
sta2,1,-67.0,60.0,0.0227,1,-75.0,61.1111111111,0.0466,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta3,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-71.0,35.0,0.0365,4
sta4,1,-63.0,60.0,0.0162,1,-74.0,61.1111111111,0.0461,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta5,0,-100.0,100.0,1.0,1,-69.0,61.1111111111,0.0303,1,-68.0,40.0,0.0232,0,-100.0,100.0,1.0,3
sta6,0,-100.0,100.0,1.0,1,-62.0,50.0,0.0176,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,2
sta7,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-73.0,53.3333333333,0.0336,1,-72.0,35.0,0.0390,4
sta8,1,-63.0,60.0,0.0166,1,-75.0,61.1111111111,0.0481,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0567,1
sta9,1,-74.0,73.3333333333,0.0395,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-70.0,35.0,0.0330,4
sta10,1,-64.0,60.0,0.0175,1,-75.0,61.1111111111,0.0475,0,-100.0,100.0,1.0,1,-77.0,45.0,0.0562,1
sta11,0,-100.0,100.0,1.0,1,-66.0,61.1111111111,0.0247,1,-70.0,40.0,0.0266,0,-100.0,100.0,1.0,3
sta12,0,-100.0,100.0,1.0,1,-75.0,61.1111111111,0.0495,1,-58.0,40.0,0.0103,0,-100.0,100.0,1.0,3
sta13,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-76.0,53.3333333333,0.0405,1,-72.0,35.0,0.0370,4
sta14,1,-65.0,60.0,0.0186,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta15,1,-55.0,60.0,0.0091,1,-74.0,61.1111111111,0.0443,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1
sta16,0,-100.0,100.0,1.0,0,-100.0,100.0,1.0,1,-59.0,40.0,0.0116,0,-100.0,100.0,1.0,3
