station,aps_range,ap,rssi,num_sta,dist,cons_bat,associatedTo
sta4,213,3,-76.0,4,42.01,0.4201,3
sta5,423,4,-76.0,3,53.6,0.536,4
sta5,423,2,-72.0,5,37.85,0.3785,4
sta5,423,3,-73.0,4,32.76,0.3276,4
sta1,12,1,-62.0,5,15.52,0.1552,1
sta1,12,2,-71.0,5,36.07,0.3607,1
sta2,34,3,-63.0,5,15.65,0.1565,3
sta2,34,4,-77.0,2,56.61,0.5661,3
sta3,124,1,-71.0,5,30.08,0.3008,1
sta3,124,2,-73.0,5,42.72,0.4272,1
sta3,124,4,-76.0,2,50.45,0.5045,1
sta4,213,2,-68.0,5,29.07,0.2907,3
sta4,213,1,-74.0,5,38.01,0.3801,3
sta4,213,3,-76.0,5,42.01,0.4201,3
sta5,23,2,-71.0,5,35.11,0.3511,3
sta5,23,3,-71.0,5,28.16,0.2816,3
sta1,12,1,-64.0,5,17.12,0.1712,1
sta1,12,2,-71.0,6,36.24,0.3624,1
sta2,34,3,-65.0,4,17.46,0.1746,3
sta2,34,4,-77.0,2,55.0,0.55,3
sta3,124,1,-71.0,5,30.08,0.3008,1
sta3,124,2,-73.0,6,42.72,0.4272,1
sta3,124,4,-76.0,2,50.45,0.5045,1
sta4,21,2,-68.0,6,28.86,0.2886,2
sta4,21,1,-72.0,5,33.06,0.3306,2
sta5,234,2,-72.0,6,37.64,0.3764,3
sta5,234,3,-72.0,4,29.61,0.2961,3
sta5,234,4,-77.0,2,55.11,0.5511,3
sta1,12,1,-63.0,5,17.0,0.17,1
sta1,12,2,-72.0,6,37.8,0.378,1
sta2,34,3,-65.0,4,17.46,0.1746,3
sta2,34,4,-77.0,2,55.0,0.55,3
sta3,124,1,-70.0,5,28.65,0.2865,1
sta3,124,2,-75.0,6,46.49,0.4649,1
sta3,124,4,-75.0,2,48.38,0.4838,1
sta4,21,2,-68.0,6,28.16,0.2816,2
sta4,21,1,-72.0,5,32.14,0.3214,2
sta5,234,2,-73.0,6,41.77,0.4177,3
sta5,234,3,-73.0,4,33.84,0.3384,3
sta5,234,4,-75.0,2,49.65,0.4965,3
sta1,12,1,-61.0,5,14.04,0.1404,1
sta1,12,2,-73.0,6,40.46,0.4046,1
sta2,34,3,-64.0,4,16.4,0.164,3
sta2,34,4,-77.0,2,55.76,0.5576,3
sta3,124,1,-70.0,5,28.65,0.2865,1
sta3,124,2,-75.0,6,46.49,0.4649,1
sta3,124,4,-75.0,2,48.38,0.4838,1
sta4,213,2,-70.0,6,33.24,0.3324,2
sta4,213,1,-73.0,5,36.12,0.3612,2
sta4,213,3,-77.0,4,44.1,0.441,2
sta5,234,2,-74.0,6,44.15,0.4415,3
sta5,234,3,-73.0,4,32.7,0.327,3
sta5,234,4,-75.0,2,48.05,0.4805,3
sta1,12,1,-62.0,5,15.13,0.1513,1
sta1,12,2,-72.0,5,37.54,0.3754,1
sta2,3,3,-62.0,4,13.6,0.136,3
sta3,124,1,-70.0,5,27.73,0.2773,1
sta3,124,2,-74.0,5,44.6,0.446,1
sta3,124,4,-76.0,3,50.29,0.5029,1
sta4,2134,2,-71.0,5,35.0,0.35,4
sta4,2134,1,-75.0,5,40.31,0.4031,4
sta4,2134,3,-76.0,4,40.31,0.4031,4
sta4,2134,4,-77.0,3,55.0,0.55,4
sta5,234,2,-73.0,5,42.06,0.4206,3
sta5,234,3,-71.0,4,28.79,0.2879,3
sta5,234,4,-76.0,3,51.66,0.5166,3
sta1,12,1,-63.0,5,16.16,0.1616,1
sta1,12,2,-71.0,5,34.66,0.3466,1
sta2,34,3,-64.0,4,16.4,0.164,3
sta2,34,4,-77.0,3,55.76,0.5576,3
sta3,124,1,-68.0,5,25.08,0.2508,1
sta3,124,2,-74.0,5,43.46,0.4346,1
sta3,124,4,-76.0,3,52.81,0.5281,1
sta4,2134,2,-71.0,5,35.23,0.3523,4
sta4,2134,1,-76.0,5,44.28,0.4428,4
sta4,2134,3,-74.0,4,36.35,0.3635,4
sta4,2134,4,-77.0,3,55.15,0.5515,4
sta5,234,2,-73.0,5,40.16,0.4016,3
sta5,234,3,-71.0,4,28.16,0.2816,3
sta5,234,4,-76.0,3,53.6,0.536,3
sta1,12,1,-63.0,5,16.16,0.1616,1
sta1,12,2,-71.0,5,34.66,0.3466,1
sta2,32,3,-63.0,4,14.87,0.1487,3
sta2,32,2,-75.0,5,49.41,0.4941,3
sta3,124,1,-70.0,5,27.73,0.2773,1
sta3,124,2,-74.0,5,44.6,0.446,1
sta3,124,4,-76.0,3,50.29,0.5029,1
sta4,213,2,-70.0,5,33.06,0.3306,3
sta4,213,1,-75.0,5,42.11,0.4211,3
sta4,213,3,-75.0,4,38.12,0.3812,3
sta5,234,2,-74.0,5,44.64,0.4464,4
sta5,234,3,-72.0,4,30.87,0.3087,4
sta5,234,4,-75.0,3,48.51,0.4851,4
sta1,12,1,-64.0,5,17.46,0.1746,1
sta1,12,2,-70.0,5,33.24,0.3324,1
sta2,32,3,-61.0,4,13.45,0.1345,3
sta2,32,2,-75.0,5,49.2,0.492,3
sta3,124,1,-69.0,5,25.94,0.2594,1
sta3,124,2,-74.0,5,45.31,0.4531,1
sta3,124,4,-76.0,3,50.92,0.5092,1
sta4,2134,2,-71.0,5,35.0,0.35,3
sta4,2134,1,-75.0,5,40.31,0.4031,3
sta4,2134,3,-76.0,4,40.31,0.4031,3
sta4,2134,4,-77.0,3,55.0,0.55,3
sta5,234,2,-74.0,5,44.55,0.4455,4
sta5,234,3,-74.0,4,35.85,0.3585,4
sta5,234,4,-75.0,3,46.53,0.4653,4
sta1,12,1,-64.0,5,18.25,0.1825,1
sta1,12,2,-71.0,5,34.83,0.3483,1
sta2,32,3,-60.0,4,12.53,0.1253,3
sta2,32,2,-74.0,5,46.23,0.4623,3
sta3,124,1,-69.0,5,26.4,0.264,1
sta3,124,2,-75.0,5,49.77,0.4977,1
sta3,124,4,-75.0,3,47.93,0.4793,1
sta4,2134,2,-70.0,5,34.13,0.3413,3
sta4,2134,1,-74.0,5,37.22,0.3722,3
sta4,2134,3,-77.0,4,43.19,0.4319,3
sta4,2134,4,-77.0,3,56.08,0.5608,3
sta5,234,2,-74.0,5,46.1,0.461,4
sta5,234,3,-73.0,4,33.54,0.3354,4
sta5,234,4,-74.0,3,46.1,0.461,4
sta1,12,1,-64.0,5,18.03,0.1803,1
sta1,12,2,-71.0,5,36.4,0.364,1
sta2,32,3,-58.0,4,10.05,0.1005,3
sta2,32,2,-74.0,5,43.14,0.4314,3
sta3,124,1,-70.0,5,28.02,0.2802,1
sta3,124,2,-75.0,5,49.04,0.4904,1
sta3,124,4,-75.0,3,47.17,0.4717,1
sta4,2134,2,-72.0,5,39.2,0.392,3
sta4,2134,1,-74.0,5,37.11,0.3711,3
sta4,2134,3,-77.0,4,44.91,0.4491,3
sta4,2134,4,-76.0,3,51.16,0.5116,3
sta5,34,3,-73.0,4,33.84,0.3384,4
sta5,34,4,-73.0,3,42.72,0.4272,4
sta1,12,1,-63.0,5,17.0,0.17,1
sta1,12,2,-72.0,5,37.8,0.378,1
sta2,32,3,-53.0,4,7.28,0.0728,3
sta2,32,2,-74.0,5,45.97,0.4597,3
sta3,124,1,-71.0,5,29.68,0.2968,1
sta3,124,2,-75.0,5,48.38,0.4838,1
sta3,124,4,-75.0,3,46.49,0.4649,1
sta4,2134,2,-72.0,5,38.12,0.3812,3
sta4,2134,1,-74.0,5,37.85,0.3785,3
sta4,2134,3,-77.0,4,43.74,0.4374,3
sta4,2134,4,-76.0,3,52.09,0.5209,3
sta5,34,3,-74.0,4,35.0,0.35,4
sta5,34,4,-73.0,3,40.8,0.408,4
sta1,12,1,-64.0,5,17.12,0.1712,1
sta1,12,2,-72.0,5,39.41,0.3941,1
sta2,32,3,-55.0,4,8.06,0.0806,3
sta2,32,2,-74.0,5,44.55,0.4455,3
sta3,124,1,-70.0,5,28.65,0.2865,1
sta3,124,2,-75.0,5,46.49,0.4649,1
sta3,124,4,-75.0,3,48.38,0.4838,1
sta4,2134,2,-70.0,5,34.01,0.3401,3
sta4,2134,1,-75.0,5,41.19,0.4119,3
sta4,2134,3,-75.0,4,39.2,0.392,3
sta4,2134,4,-77.0,3,56.01,0.5601,3
sta5,342,3,-72.0,4,31.38,0.3138,4
sta5,342,4,-74.0,3,45.88,0.4588,4
sta5,342,2,-75.0,5,47.8,0.478,4
sta1,12,1,-64.0,5,18.25,0.1825,1
sta1,12,2,-72.0,5,39.66,0.3966,1
sta2,32,3,-55.0,4,8.06,0.0806,3
sta2,32,2,-74.0,5,43.19,0.4319,3
sta3,124,1,-71.0,5,30.41,0.3041,1
sta3,124,2,-74.0,5,45.88,0.4588,1
sta3,124,4,-75.0,3,47.8,0.478,1
sta4,2134,2,-72.0,5,37.22,0.3722,3
sta4,2134,1,-76.0,5,44.55,0.4455,3
sta4,2134,3,-74.0,4,36.67,0.3667,3
sta4,2134,4,-76.0,3,53.15,0.5315,3
sta5,342,3,-72.0,4,29.55,0.2955,4
sta5,342,4,-75.0,3,49.73,0.4973,4
sta5,342,2,-74.0,5,43.97,0.4397,4
sta1,12,1,-64.0,5,18.03,0.1803,1
sta1,12,2,-72.0,5,38.01,0.3801,1
sta2,32,3,-53.0,4,7.0,0.07,3
sta2,32,2,-74.0,5,44.6,0.446,3
sta3,124,1,-71.0,5,30.41,0.3041,1
sta3,124,2,-74.0,5,45.88,0.4588,1
sta3,124,4,-75.0,3,47.8,0.478,1
sta4,2134,2,-71.0,5,36.01,0.3601,3
sta4,2134,1,-75.0,5,41.44,0.4144,3
sta4,2134,3,-75.0,4,39.46,0.3946,3
sta4,2134,4,-76.0,3,54.01,0.5401,3
sta5,342,3,-73.0,4,31.76,0.3176,4
sta5,342,4,-75.0,3,46.57,0.4657,4
sta5,342,2,-75.0,5,46.57,0.4657,4
sta1,12,1,-64.0,5,18.03,0.1803,1
sta1,12,2,-72.0,5,38.01,0.3801,1
sta2,32,3,-56.0,4,9.22,0.0922,3
sta2,32,2,-73.0,5,41.77,0.4177,3
sta3,124,1,-72.0,5,32.76,0.3276,1
sta3,124,2,-75.0,5,48.51,0.4851,1
sta3,124,4,-74.0,3,44.64,0.4464,1
sta4,2134,2,-72.0,5,37.05,0.3705,3
sta4,2134,1,-75.0,5,42.58,0.4258,3
sta4,2134,3,-75.0,4,38.64,0.3864,3
sta4,2134,4,-76.0,3,53.04,0.5304,3
sta5,342,3,-71.0,4,28.23,0.2823,4
sta5,342,4,-76.0,3,50.96,0.5096,4
sta5,342,2,-74.0,5,43.32,0.4332,4
sta1,12,1,-64.0,5,18.03,0.1803,1
sta1,12,2,-72.0,5,38.01,0.3801,1
sta2,32,3,-49.0,4,5.39,0.0539,3
sta2,32,2,-74.0,5,44.82,0.4482,3
sta3,14,1,-72.0,5,33.6,0.336,1
sta3,14,4,-73.0,3,42.06,0.4206,1
sta4,234,2,-73.0,5,40.31,0.4031,3
sta4,234,3,-74.0,4,36.4,0.364,3
sta4,234,4,-76.0,3,50.25,0.5025,3
sta5,342,3,-72.0,4,30.08,0.3008,4
sta5,342,4,-76.0,3,50.45,0.5045,4
sta5,342,2,-73.0,5,42.72,0.4272,4
sta1,12,1,-64.0,5,18.25,0.1825,1
sta1,12,2,-72.0,5,39.66,0.3966,1
sta2,32,3,-44.0,4,3.61,0.0361,3
sta2,32,2,-74.0,5,46.4,0.464,3
sta3,14,1,-73.0,5,35.23,0.3523,1
sta3,14,4,-73.0,3,41.48,0.4148,1
sta4,234,2,-72.0,5,38.64,0.3864,3
sta4,234,3,-73.0,4,33.96,0.3396,3
sta4,234,4,-76.0,3,52.47,0.5247,3
sta5,342,3,-73.0,4,33.12,0.3312,4
sta5,342,4,-74.0,3,45.35,0.4535,4
sta5,342,2,-75.0,5,47.3,0.473,4
sta1,12,1,-62.0,5,15.52,0.1552,1
sta1,12,2,-73.0,5,42.2,0.422,1
sta2,32,3,-48.0,4,5.0,0.05,3
sta2,32,2,-74.0,5,45.0,0.45,3
sta3,14,1,-72.0,5,32.02,0.3202,1
sta3,14,4,-73.0,3,42.72,0.4272,1
sta4,234,2,-72.0,5,39.05,0.3905,3
sta4,234,3,-73.0,4,32.02,0.3202,3
sta4,234,4,-76.0,3,52.77,0.5277,3
sta5,342,3,-72.0,4,31.38,0.3138,4
sta5,342,4,-74.0,3,45.88,0.4588,4
sta5,342,2,-75.0,5,47.8,0.478,4
sta1,12,1,-65.0,5,18.68,0.1868,1
sta1,12,2,-73.0,5,41.34,0.4134,1
sta2,32,3,-48.0,4,5.0,0.05,3
sta2,32,2,-75.0,5,47.17,0.4717,3
sta3,14,1,-73.0,5,36.62,0.3662,1
sta3,14,4,-73.0,3,40.26,0.4026,1
sta4,234,2,-71.0,5,35.9,0.359,3
sta4,234,3,-73.0,4,32.39,0.3239,3
sta4,234,4,-77.0,3,55.58,0.5558,3
sta5,342,3,-73.0,4,32.76,0.3276,4
sta5,342,4,-74.0,3,44.64,0.4464,4
sta5,342,2,-75.0,5,48.51,0.4851,4
sta1,124,1,-68.0,5,23.77,0.2377,1
sta1,124,2,-73.0,5,42.95,0.4295,1
sta1,124,4,-76.0,3,54.08,0.5408,1
sta2,32,3,-56.0,4,9.22,0.0922,3
sta2,32,2,-74.0,5,43.42,0.4342,3
sta3,14,1,-74.0,5,36.89,0.3689,1
sta3,14,4,-73.0,3,41.0,0.41,1
sta4,234,2,-71.0,5,36.4,0.364,3
sta4,234,3,-72.0,4,30.41,0.3041,3
sta4,234,4,-77.0,3,55.9,0.559,3
sta5,342,3,-71.0,4,28.3,0.283,4
sta5,342,4,-75.0,3,47.76,0.4776,4
sta5,342,2,-75.0,5,47.76,0.4776,4
sta1,124,1,-67.0,4,23.26,0.2326,1
sta1,124,2,-74.0,5,44.28,0.4428,1
sta1,124,4,-76.0,4,53.49,0.5349,1
sta2,32,3,-62.0,4,14.32,0.1432,3
sta2,32,2,-73.0,5,40.31,0.4031,3
sta3,14,1,-74.0,4,38.28,0.3828,4
sta3,14,4,-72.0,4,39.81,0.3981,4
sta4,234,2,-71.0,5,36.4,0.364,3
sta4,234,3,-72.0,4,30.41,0.3041,3
sta4,234,4,-77.0,4,55.9,0.559,3
sta5,342,3,-70.0,4,25.55,0.2555,4
sta5,342,4,-76.0,4,50.33,0.5033,4
sta5,342,2,-75.0,5,46.62,0.4662,4
sta1,124,1,-67.0,4,23.09,0.2309,1
sta1,124,2,-73.0,5,41.15,0.4115,1
sta1,124,4,-77.0,4,55.97,0.5597,1
sta2,32,3,-65.0,4,18.03,0.1803,3
sta2,32,2,-73.0,5,40.8,0.408,3
sta3,14,1,-74.0,4,38.01,0.3801,4
sta3,14,4,-72.0,4,39.05,0.3905,4
sta4,234,2,-72.0,5,37.64,0.3764,3
sta4,234,3,-72.0,4,29.61,0.2961,3
sta4,234,4,-77.0,4,55.11,0.5511,3
sta5,342,3,-71.0,4,28.23,0.2823,4
sta5,342,4,-76.0,4,50.96,0.5096,4
sta5,342,2,-74.0,5,43.32,0.4332,4
sta1,124,1,-68.0,4,23.77,0.2377,1
sta1,124,2,-72.0,5,39.81,0.3981,1
sta1,124,4,-77.0,4,56.61,0.5661,1
sta2,32,3,-64.0,4,16.28,0.1628,3
sta2,32,2,-74.0,5,45.22,0.4522,3
sta3,14,1,-74.0,4,39.41,0.3941,4
sta3,14,4,-72.0,4,37.85,0.3785,4
sta4,23,2,-71.0,5,36.4,0.364,3
sta4,23,3,-71.0,4,27.29,0.2729,3
sta5,342,3,-71.0,4,28.23,0.2823,4
sta5,342,4,-76.0,4,50.96,0.5096,4
sta5,342,2,-74.0,5,43.32,0.4332,4
sta1,12,1,-67.0,4,23.09,0.2309,1
sta1,12,2,-71.0,5,36.24,0.3624,1
sta2,32,3,-63.0,4,14.87,0.1487,3
sta2,32,2,-75.0,5,47.76,0.4776,3
sta3,14,1,-74.0,4,37.64,0.3764,4
sta3,14,4,-72.0,4,37.64,0.3764,4
sta4,234,2,-72.0,5,39.0,0.39,3
sta4,234,3,-70.0,4,25.71,0.2571,3
sta4,234,4,-77.0,4,56.04,0.5604,3
sta5,342,3,-71.0,4,27.51,0.2751,4
sta5,342,4,-76.0,4,52.89,0.5289,4
sta5,342,2,-73.0,5,41.44,0.4144,4
sta1,12,1,-66.0,4,20.02,0.2002,1
sta1,12,2,-72.0,5,36.89,0.3689,1
sta2,32,3,-65.0,4,18.03,0.1803,3
sta2,32,2,-75.0,5,47.8,0.478,3
sta3,14,1,-74.0,4,37.8,0.378,4
sta3,14,4,-72.0,4,38.33,0.3833,4
sta4,234,2,-74.0,5,44.01,0.4401,3
sta4,234,3,-70.0,4,26.4,0.264,3
sta4,234,4,-76.0,4,51.55,0.5155,3
sta5,342,3,-70.0,4,25.63,0.2563,4
sta5,342,4,-76.0,4,53.45,0.5345,4
sta5,342,2,-73.0,5,42.15,0.4215,4
sta1,12,1,-64.0,4,18.25,0.1825,1
sta1,12,2,-72.0,5,39.66,0.3966,1
sta2,32,3,-66.0,4,19.1,0.191,3
sta2,32,2,-74.0,5,43.42,0.4342,3
sta3,14,1,-75.0,4,41.87,0.4187,4
sta3,14,4,-70.0,4,33.96,0.3396,4
sta4,234,2,-74.0,5,45.22,0.4522,3
sta4,234,3,-71.0,4,29.07,0.2907,3
sta4,234,4,-75.0,4,49.04,0.4904,3
sta5,342,3,-70.0,4,25.63,0.2563,4
sta5,342,4,-76.0,4,53.45,0.5345,4
sta5,342,2,-73.0,5,42.15,0.4215,4
sta1,12,1,-62.0,4,15.0,0.15,1
sta1,12,2,-72.0,5,39.05,0.3905,1
sta2,3,3,-67.0,4,20.12,0.2012,3
sta3,14,1,-76.0,4,44.55,0.4455,4
sta3,14,4,-69.0,4,30.08,0.3008,4
sta4,234,2,-73.0,5,42.72,0.4272,3
sta4,234,3,-72.0,4,30.08,0.3008,3
sta4,234,4,-76.0,4,50.45,0.5045,3
sta5,342,3,-70.0,4,26.4,0.264,4
sta5,342,4,-76.0,4,51.55,0.5155,4
sta5,342,2,-74.0,5,44.01,0.4401,4
sta1,12,1,-65.0,4,18.68,0.1868,1
sta1,12,2,-70.0,5,33.3,0.333,1
sta2,3,3,-67.0,4,20.81,0.2081,3
sta3,4,4,-69.0,4,30.41,0.3041,4
sta4,234,2,-73.0,5,42.06,0.4206,3
sta4,234,3,-71.0,4,28.79,0.2879,3
sta4,234,4,-76.0,4,51.66,0.5166,3
sta5,342,3,-70.0,4,26.25,0.2625,4
sta5,342,4,-77.0,4,54.12,0.5412,4
sta5,342,2,-73.0,5,40.85,0.4085,4
sta1,12,1,-63.0,4,16.76,0.1676,1
sta1,12,2,-71.0,5,34.66,0.3466,1
sta2,3,3,-69.0,4,25.0,0.25,3
sta3,4,4,-69.0,4,31.26,0.3126,4
sta4,234,2,-73.0,5,40.85,0.4085,3
sta4,234,3,-70.0,4,26.25,0.2625,3
sta4,234,4,-77.0,4,54.12,0.5412,3
sta5,342,3,-69.0,4,24.35,0.2435,4
sta5,342,4,-77.0,4,54.71,0.5471,4
sta5,342,2,-73.0,5,41.63,0.4163,4
sta1,12,1,-64.0,4,17.46,0.1746,1
sta1,12,2,-70.0,5,33.24,0.3324,1
sta2,3,3,-70.0,5,26.17,0.2617,3
sta3,41,4,-70.0,3,32.39,0.3239,4
sta3,41,1,-76.0,4,44.82,0.4482,4
sta4,234,2,-74.0,5,44.6,0.446,3
sta4,234,3,-71.0,5,27.73,0.2773,3
sta4,234,4,-76.0,3,50.29,0.5029,3
sta5,32,3,-68.0,5,22.56,0.2256,3
sta5,32,2,-72.0,5,39.36,0.3936,3
sta1,12,1,-64.0,4,17.46,0.1746,1
sta1,12,2,-71.0,5,34.71,0.3471,1
sta2,3,3,-71.0,5,29.07,0.2907,3
sta3,4,4,-70.0,3,32.14,0.3214,4
sta4,234,2,-75.0,5,46.57,0.4657,3
sta4,234,3,-73.0,5,31.76,0.3176,3
sta4,234,4,-75.0,3,46.57,0.4657,3
sta5,32,3,-68.0,5,22.2,0.222,3
sta5,32,2,-72.0,5,37.59,0.3759,3
sta1,12,1,-66.0,4,20.22,0.2022,1
sta1,12,2,-70.0,5,33.6,0.336,1
sta2,3,3,-72.0,5,29.41,0.2941,3
sta3,4,4,-70.0,3,33.06,0.3306,4
sta4,234,2,-75.0,5,47.8,0.478,3
sta4,234,3,-72.0,5,31.38,0.3138,3
sta4,234,4,-74.0,3,45.88,0.4588,3
sta5,32,3,-67.0,5,20.62,0.2062,3
sta5,32,2,-73.0,5,40.31,0.4031,3
sta1,12,1,-64.0,4,17.12,0.1712,1
sta1,12,2,-71.0,5,36.24,0.3624,1
sta2,3,3,-72.0,5,30.48,0.3048,3
sta3,4,4,-70.0,3,33.06,0.3306,4
sta4,234,2,-75.0,5,49.04,0.4904,3
sta4,234,3,-72.0,5,31.06,0.3106,3
sta4,234,4,-74.0,3,45.22,0.4522,3
sta5,32,3,-66.0,5,19.31,0.1931,3
sta5,32,2,-74.0,5,43.05,0.4305,3
sta1,12,1,-65.0,4,19.0,0.19,1
sta1,12,2,-71.0,5,36.62,0.3662,1
sta2,3,3,-74.0,5,35.0,0.35,3
sta3,4,4,-71.0,3,36.01,0.3601,4
sta4,34,3,-73.0,5,31.89,0.3189,3
sta4,34,4,-73.0,3,42.15,0.4215,3
sta5,324,3,-67.0,5,21.47,0.2147,3
sta5,324,2,-74.0,5,45.18,0.4518,3
sta5,324,4,-77.0,3,54.23,0.5423,3
sta1,12,1,-66.0,4,21.0,0.21,1
sta1,12,2,-71.0,5,35.51,0.3551,1
sta2,3,3,-74.0,5,36.62,0.3662,3
sta3,4,4,-71.0,3,35.0,0.35,4
sta4,34,3,-73.0,5,31.89,0.3189,3
sta4,34,4,-73.0,3,42.15,0.4215,3
sta5,324,3,-67.0,5,21.1,0.211,3
sta5,324,2,-75.0,5,46.53,0.4653,3
sta5,324,4,-76.0,3,53.71,0.5371,3
sta1,12,1,-67.0,4,22.02,0.2202,1
sta1,12,2,-70.0,5,34.13,0.3413,1
sta2,3,3,-74.0,5,35.51,0.3551,3
sta3,43,4,-71.0,3,36.12,0.3612,4
sta3,43,3,-77.0,5,44.1,0.441,4
sta4,34,3,-73.0,5,33.3,0.333,3
sta4,34,4,-73.0,3,40.85,0.4085,3
sta5,324,3,-69.0,5,24.35,0.2435,3
sta5,324,2,-73.0,5,41.63,0.4163,3
sta5,324,4,-77.0,3,54.71,0.5471,3
sta1,12,1,-68.0,4,24.19,0.2419,1
sta1,12,2,-71.0,5,36.67,0.3667,1
sta2,3,3,-73.0,5,32.45,0.3245,3
sta3,43,4,-72.0,3,38.33,0.3833,4
sta3,43,3,-76.0,5,41.34,0.4134,4
sta4,34,3,-73.0,5,33.6,0.336,3
sta4,34,4,-73.0,3,42.06,0.4206,3
sta5,324,3,-68.0,5,23.26,0.2326,3
sta5,324,2,-74.0,5,44.28,0.4428,3
sta5,324,4,-76.0,3,53.49,0.5349,3
sta1,124,1,-71.0,4,29.41,0.2941,1
sta1,124,2,-73.0,5,40.8,0.408,1
sta1,124,4,-76.0,3,52.39,0.5239,1
sta2,3,3,-71.0,5,28.3,0.283,3
sta3,43,4,-72.0,3,39.46,0.3946,4
sta3,43,3,-76.0,5,39.96,0.3996,4
sta4,34,3,-74.0,5,35.0,0.35,3
sta4,34,4,-73.0,3,40.8,0.408,3
sta5,324,3,-68.0,5,23.26,0.2326,3
sta5,324,2,-74.0,5,44.28,0.4428,3
sta5,324,4,-76.0,3,53.49,0.5349,3
sta1,124,1,-70.0,4,27.66,0.2766,1
sta1,124,2,-72.0,5,38.28,0.3828,1
sta1,124,4,-77.0,3,55.54,0.5554,1
sta2,3,3,-71.0,5,28.02,0.2802,3
sta3,43,4,-73.0,3,40.61,0.4061,4
sta3,43,3,-75.0,5,38.59,0.3859,4
sta4,34,3,-73.0,5,32.2,0.322,3
sta4,34,4,-74.0,3,43.32,0.4332,3
sta5,32,3,-66.0,5,19.31,0.1931,3
sta5,32,2,-74.0,5,43.05,0.4305,3
sta1,124,1,-71.0,4,29.61,0.2961,1
sta1,124,2,-72.0,5,37.64,0.3764,1
sta1,124,4,-77.0,3,55.11,0.5511,1
sta2,3,3,-71.0,5,28.65,0.2865,3
sta3,43,4,-73.0,3,41.0,0.41,4
sta3,43,3,-75.0,5,36.89,0.3689,4
sta4,342,3,-73.0,5,32.45,0.3245,3
sta4,342,4,-74.0,3,43.97,0.4397,3
sta4,342,2,-75.0,5,49.73,0.4973,3
sta5,32,3,-66.0,5,19.31,0.1931,3
sta5,32,2,-74.0,5,43.05,0.4305,3
sta1,124,1,-71.0,4,31.26,0.3126,1
sta1,124,2,-71.0,5,35.17,0.3517,1
sta1,124,4,-77.0,3,56.72,0.5672,1
sta2,3,3,-72.0,5,31.38,0.3138,3
sta3,432,4,-73.0,3,41.44,0.4144,4
sta3,432,3,-75.0,5,38.95,0.3895,4
sta3,432,2,-75.0,5,49.37,0.4937,4
sta4,34,3,-73.0,5,32.2,0.322,3
sta4,34,4,-74.0,3,43.32,0.4332,3
sta5,324,3,-70.0,5,25.71,0.2571,3
sta5,324,2,-72.0,5,39.0,0.39,3
sta5,324,4,-77.0,3,56.04,0.5604,3
sta1,12,1,-72.0,4,34.01,0.3401,1
sta1,12,2,-69.0,5,31.58,0.3158,1
sta2,3,3,-72.0,5,31.38,0.3138,3
sta3,432,4,-73.0,3,42.11,0.4211,4
sta3,432,3,-76.0,5,41.15,0.4115,4
sta3,432,2,-75.0,5,48.09,0.4809,4
sta4,34,3,-73.0,5,31.89,0.3189,3
sta4,34,4,-73.0,3,42.15,0.4215,3
sta5,324,3,-69.0,5,25.0,0.25,3
sta5,324,2,-73.0,5,40.31,0.4031,3
sta5,324,4,-77.0,3,55.36,0.5536,3
sta1,12,1,-72.0,4,34.13,0.3413,1
sta1,12,2,-70.0,5,33.54,0.3354,1
sta2,3,3,-74.0,5,34.48,0.3448,3
sta3,4321,4,-74.0,3,44.01,0.4401,4
sta3,4321,3,-76.0,5,42.15,0.4215,4
sta3,4321,2,-74.0,5,46.01,0.4601,4
sta3,4321,1,-76.0,4,44.01,0.4401,4
sta4,34,3,-72.0,5,30.61,0.3061,3
sta4,34,4,-74.0,3,44.01,0.4401,3
sta5,324,3,-69.0,5,25.0,0.25,3
sta5,324,2,-73.0,5,40.31,0.4031,3
sta5,324,4,-77.0,3,55.36,0.5536,3
sta1,124,1,-72.0,4,32.39,0.3239,1
sta1,124,2,-71.0,5,35.9,0.359,1
sta1,124,4,-77.0,3,55.58,0.5558,1
sta2,3,3,-75.0,5,37.0,0.37,3
sta3,4321,4,-74.0,3,45.0,0.45,4
sta3,4321,3,-76.0,5,42.72,0.4272,4
sta3,4321,2,-74.0,5,45.0,0.45,4
sta3,4321,1,-75.0,4,42.72,0.4272,4
sta4,34,3,-71.0,5,27.66,0.2766,3
sta4,34,4,-74.0,3,46.1,0.461,3
sta5,324,3,-67.0,5,21.19,0.2119,3
sta5,324,2,-73.0,5,42.06,0.4206,3
sta5,324,4,-77.0,3,56.65,0.5665,3
sta1,124,1,-71.0,4,31.58,0.3158,1
sta1,124,2,-72.0,5,37.11,0.3711,1
sta1,124,4,-77.0,3,54.74,0.5474,1
sta2,3,3,-75.0,5,37.64,0.3764,3
sta3,4321,4,-74.0,3,45.04,0.4504,4
sta3,4321,3,-77.0,5,44.6,0.446,4
sta3,4321,2,-74.0,5,45.04,0.4504,4
sta3,4321,1,-75.0,4,40.85,0.4085,4
sta4,34,3,-72.0,5,30.61,0.3061,3
sta4,34,4,-74.0,3,44.01,0.4401,3
sta5,324,3,-68.0,5,22.47,0.2247,3
sta5,324,2,-73.0,5,42.49,0.4249,3
sta5,324,4,-77.0,3,55.36,0.5536,3
sta1,12,1,-72.0,4,34.13,0.3413,1
